index,offer_id,slide,filename,public_url
726,ld-SET-909021-1208018-573398-573400,06-marking,0726_ld-SET-909021-1208018-573398-573400_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0726_ld-SET-909021-1208018-573398-573400_06-marking.jpg
726,ld-SET-909021-1208018-573398-573400,07-guide,0726_ld-SET-909021-1208018-573398-573400_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0726_ld-SET-909021-1208018-573398-573400_07-guide.jpg
726,ld-SET-909021-1208018-573398-573400,08-supplier,0726_ld-SET-909021-1208018-573398-573400_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0726_ld-SET-909021-1208018-573398-573400_08-supplier.jpg
727,ld-M1108019-224444,01-slide,0727_ld-M1108019-224444_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0727_ld-M1108019-224444_01-slide.jpg
727,ld-M1108019-224444,02-benefits,0727_ld-M1108019-224444_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0727_ld-M1108019-224444_02-benefits.jpg
727,ld-M1108019-224444,03-tech,0727_ld-M1108019-224444_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0727_ld-M1108019-224444_03-tech.jpg
727,ld-M1108019-224444,04-conditions,0727_ld-M1108019-224444_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0727_ld-M1108019-224444_04-conditions.jpg
727,ld-M1108019-224444,05-specs,0727_ld-M1108019-224444_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0727_ld-M1108019-224444_05-specs.jpg
727,ld-M1108019-224444,06-marking,0727_ld-M1108019-224444_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0727_ld-M1108019-224444_06-marking.jpg
727,ld-M1108019-224444,07-guide,0727_ld-M1108019-224444_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0727_ld-M1108019-224444_07-guide.jpg
727,ld-M1108019-224444,08-supplier,0727_ld-M1108019-224444_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0727_ld-M1108019-224444_08-supplier.jpg
728,ld-SET-586689-586678-,01-slide,0728_ld-SET-586689-586678-_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0728_ld-SET-586689-586678-_01-slide.jpg
728,ld-SET-586689-586678-,02-benefits,0728_ld-SET-586689-586678-_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0728_ld-SET-586689-586678-_02-benefits.jpg
728,ld-SET-586689-586678-,03-tech,0728_ld-SET-586689-586678-_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0728_ld-SET-586689-586678-_03-tech.jpg
728,ld-SET-586689-586678-,04-conditions,0728_ld-SET-586689-586678-_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0728_ld-SET-586689-586678-_04-conditions.jpg
728,ld-SET-586689-586678-,05-specs,0728_ld-SET-586689-586678-_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0728_ld-SET-586689-586678-_05-specs.jpg
728,ld-SET-586689-586678-,06-marking,0728_ld-SET-586689-586678-_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0728_ld-SET-586689-586678-_06-marking.jpg
728,ld-SET-586689-586678-,07-guide,0728_ld-SET-586689-586678-_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0728_ld-SET-586689-586678-_07-guide.jpg
728,ld-SET-586689-586678-,08-supplier,0728_ld-SET-586689-586678-_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0728_ld-SET-586689-586678-_08-supplier.jpg
729,ld-SET-575472-575493-33,01-slide,0729_ld-SET-575472-575493-33_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0729_ld-SET-575472-575493-33_01-slide.jpg
729,ld-SET-575472-575493-33,02-benefits,0729_ld-SET-575472-575493-33_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0729_ld-SET-575472-575493-33_02-benefits.jpg
729,ld-SET-575472-575493-33,03-tech,0729_ld-SET-575472-575493-33_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0729_ld-SET-575472-575493-33_03-tech.jpg
729,ld-SET-575472-575493-33,04-conditions,0729_ld-SET-575472-575493-33_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0729_ld-SET-575472-575493-33_04-conditions.jpg
729,ld-SET-575472-575493-33,05-specs,0729_ld-SET-575472-575493-33_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0729_ld-SET-575472-575493-33_05-specs.jpg
729,ld-SET-575472-575493-33,06-marking,0729_ld-SET-575472-575493-33_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0729_ld-SET-575472-575493-33_06-marking.jpg
729,ld-SET-575472-575493-33,07-guide,0729_ld-SET-575472-575493-33_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0729_ld-SET-575472-575493-33_07-guide.jpg
729,ld-SET-575472-575493-33,08-supplier,0729_ld-SET-575472-575493-33_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0729_ld-SET-575472-575493-33_08-supplier.jpg
730,ld-M1009018-579285,01-slide,0730_ld-M1009018-579285_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0730_ld-M1009018-579285_01-slide.jpg
730,ld-M1009018-579285,02-benefits,0730_ld-M1009018-579285_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0730_ld-M1009018-579285_02-benefits.jpg
730,ld-M1009018-579285,03-tech,0730_ld-M1009018-579285_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0730_ld-M1009018-579285_03-tech.jpg
730,ld-M1009018-579285,04-conditions,0730_ld-M1009018-579285_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0730_ld-M1009018-579285_04-conditions.jpg
730,ld-M1009018-579285,05-specs,0730_ld-M1009018-579285_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0730_ld-M1009018-579285_05-specs.jpg
730,ld-M1009018-579285,06-marking,0730_ld-M1009018-579285_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0730_ld-M1009018-579285_06-marking.jpg
730,ld-M1009018-579285,07-guide,0730_ld-M1009018-579285_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0730_ld-M1009018-579285_07-guide.jpg
730,ld-M1009018-579285,08-supplier,0730_ld-M1009018-579285_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0730_ld-M1009018-579285_08-supplier.jpg
731,ld-SET-575472-575493-32,01-slide,0731_ld-SET-575472-575493-32_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0731_ld-SET-575472-575493-32_01-slide.jpg
731,ld-SET-575472-575493-32,02-benefits,0731_ld-SET-575472-575493-32_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0731_ld-SET-575472-575493-32_02-benefits.jpg
731,ld-SET-575472-575493-32,03-tech,0731_ld-SET-575472-575493-32_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0731_ld-SET-575472-575493-32_03-tech.jpg
731,ld-SET-575472-575493-32,04-conditions,0731_ld-SET-575472-575493-32_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0731_ld-SET-575472-575493-32_04-conditions.jpg
731,ld-SET-575472-575493-32,05-specs,0731_ld-SET-575472-575493-32_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0731_ld-SET-575472-575493-32_05-specs.jpg
731,ld-SET-575472-575493-32,06-marking,0731_ld-SET-575472-575493-32_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0731_ld-SET-575472-575493-32_06-marking.jpg
731,ld-SET-575472-575493-32,07-guide,0731_ld-SET-575472-575493-32_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0731_ld-SET-575472-575493-32_07-guide.jpg
731,ld-SET-575472-575493-32,08-supplier,0731_ld-SET-575472-575493-32_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0731_ld-SET-575472-575493-32_08-supplier.jpg
732,ld-M1208018-224400,01-slide,0732_ld-M1208018-224400_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0732_ld-M1208018-224400_01-slide.jpg
732,ld-M1208018-224400,02-benefits,0732_ld-M1208018-224400_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0732_ld-M1208018-224400_02-benefits.jpg
732,ld-M1208018-224400,03-tech,0732_ld-M1208018-224400_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0732_ld-M1208018-224400_03-tech.jpg
732,ld-M1208018-224400,04-conditions,0732_ld-M1208018-224400_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0732_ld-M1208018-224400_04-conditions.jpg
732,ld-M1208018-224400,05-specs,0732_ld-M1208018-224400_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0732_ld-M1208018-224400_05-specs.jpg
732,ld-M1208018-224400,06-marking,0732_ld-M1208018-224400_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0732_ld-M1208018-224400_06-marking.jpg
732,ld-M1208018-224400,07-guide,0732_ld-M1208018-224400_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0732_ld-M1208018-224400_07-guide.jpg
732,ld-M1208018-224400,08-supplier,0732_ld-M1208018-224400_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0732_ld-M1208018-224400_08-supplier.jpg
733,ld-M1207019-70000533,01-slide,0733_ld-M1207019-70000533_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0733_ld-M1207019-70000533_01-slide.jpg
733,ld-M1207019-70000533,02-benefits,0733_ld-M1207019-70000533_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0733_ld-M1207019-70000533_02-benefits.jpg
733,ld-M1207019-70000533,03-tech,0733_ld-M1207019-70000533_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0733_ld-M1207019-70000533_03-tech.jpg
733,ld-M1207019-70000533,04-conditions,0733_ld-M1207019-70000533_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0733_ld-M1207019-70000533_04-conditions.jpg
733,ld-M1207019-70000533,05-specs,0733_ld-M1207019-70000533_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0733_ld-M1207019-70000533_05-specs.jpg
733,ld-M1207019-70000533,06-marking,0733_ld-M1207019-70000533_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0733_ld-M1207019-70000533_06-marking.jpg
733,ld-M1207019-70000533,07-guide,0733_ld-M1207019-70000533_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0733_ld-M1207019-70000533_07-guide.jpg
733,ld-M1207019-70000533,08-supplier,0733_ld-M1207019-70000533_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0733_ld-M1207019-70000533_08-supplier.jpg
734,ld-SET-575472-575493-04,01-slide,0734_ld-SET-575472-575493-04_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0734_ld-SET-575472-575493-04_01-slide.jpg
734,ld-SET-575472-575493-04,02-benefits,0734_ld-SET-575472-575493-04_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0734_ld-SET-575472-575493-04_02-benefits.jpg
734,ld-SET-575472-575493-04,03-tech,0734_ld-SET-575472-575493-04_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0734_ld-SET-575472-575493-04_03-tech.jpg
734,ld-SET-575472-575493-04,04-conditions,0734_ld-SET-575472-575493-04_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0734_ld-SET-575472-575493-04_04-conditions.jpg
734,ld-SET-575472-575493-04,05-specs,0734_ld-SET-575472-575493-04_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0734_ld-SET-575472-575493-04_05-specs.jpg
734,ld-SET-575472-575493-04,06-marking,0734_ld-SET-575472-575493-04_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0734_ld-SET-575472-575493-04_06-marking.jpg
734,ld-SET-575472-575493-04,07-guide,0734_ld-SET-575472-575493-04_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0734_ld-SET-575472-575493-04_07-guide.jpg
734,ld-SET-575472-575493-04,08-supplier,0734_ld-SET-575472-575493-04_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0734_ld-SET-575472-575493-04_08-supplier.jpg
735,ld-M1706017-70000535,01-slide,0735_ld-M1706017-70000535_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0735_ld-M1706017-70000535_01-slide.jpg
735,ld-M1706017-70000535,02-benefits,0735_ld-M1706017-70000535_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0735_ld-M1706017-70000535_02-benefits.jpg
735,ld-M1706017-70000535,03-tech,0735_ld-M1706017-70000535_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0735_ld-M1706017-70000535_03-tech.jpg
735,ld-M1706017-70000535,04-conditions,0735_ld-M1706017-70000535_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0735_ld-M1706017-70000535_04-conditions.jpg
735,ld-M1706017-70000535,05-specs,0735_ld-M1706017-70000535_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0735_ld-M1706017-70000535_05-specs.jpg
735,ld-M1706017-70000535,06-marking,0735_ld-M1706017-70000535_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0735_ld-M1706017-70000535_06-marking.jpg
735,ld-M1706017-70000535,07-guide,0735_ld-M1706017-70000535_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0735_ld-M1706017-70000535_07-guide.jpg
735,ld-M1706017-70000535,08-supplier,0735_ld-M1706017-70000535_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0735_ld-M1706017-70000535_08-supplier.jpg
736,ld-M1805517-594783,01-slide,0736_ld-M1805517-594783_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0736_ld-M1805517-594783_01-slide.jpg
736,ld-M1805517-594783,02-benefits,0736_ld-M1805517-594783_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0736_ld-M1805517-594783_02-benefits.jpg
736,ld-M1805517-594783,03-tech,0736_ld-M1805517-594783_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0736_ld-M1805517-594783_03-tech.jpg
736,ld-M1805517-594783,04-conditions,0736_ld-M1805517-594783_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0736_ld-M1805517-594783_04-conditions.jpg
736,ld-M1805517-594783,05-specs,0736_ld-M1805517-594783_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0736_ld-M1805517-594783_05-specs.jpg
736,ld-M1805517-594783,06-marking,0736_ld-M1805517-594783_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0736_ld-M1805517-594783_06-marking.jpg
736,ld-M1805517-594783,07-guide,0736_ld-M1805517-594783_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0736_ld-M1805517-594783_07-guide.jpg
736,ld-M1805517-594783,08-supplier,0736_ld-M1805517-594783_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0736_ld-M1805517-594783_08-supplier.jpg
737,ld-M1209018-70000953,01-slide,0737_ld-M1209018-70000953_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0737_ld-M1209018-70000953_01-slide.jpg
737,ld-M1209018-70000953,02-benefits,0737_ld-M1209018-70000953_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0737_ld-M1209018-70000953_02-benefits.jpg
737,ld-M1209018-70000953,03-tech,0737_ld-M1209018-70000953_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0737_ld-M1209018-70000953_03-tech.jpg
737,ld-M1209018-70000953,04-conditions,0737_ld-M1209018-70000953_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0737_ld-M1209018-70000953_04-conditions.jpg
737,ld-M1209018-70000953,05-specs,0737_ld-M1209018-70000953_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0737_ld-M1209018-70000953_05-specs.jpg
737,ld-M1209018-70000953,06-marking,0737_ld-M1209018-70000953_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0737_ld-M1209018-70000953_06-marking.jpg
737,ld-M1209018-70000953,07-guide,0737_ld-M1209018-70000953_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0737_ld-M1209018-70000953_07-guide.jpg
737,ld-M1209018-70000953,08-supplier,0737_ld-M1209018-70000953_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0737_ld-M1209018-70000953_08-supplier.jpg
738,ld-SET-575472-575493-17,01-slide,0738_ld-SET-575472-575493-17_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0738_ld-SET-575472-575493-17_01-slide.jpg
738,ld-SET-575472-575493-17,02-benefits,0738_ld-SET-575472-575493-17_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0738_ld-SET-575472-575493-17_02-benefits.jpg
738,ld-SET-575472-575493-17,03-tech,0738_ld-SET-575472-575493-17_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0738_ld-SET-575472-575493-17_03-tech.jpg
738,ld-SET-575472-575493-17,04-conditions,0738_ld-SET-575472-575493-17_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0738_ld-SET-575472-575493-17_04-conditions.jpg
738,ld-SET-575472-575493-17,05-specs,0738_ld-SET-575472-575493-17_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0738_ld-SET-575472-575493-17_05-specs.jpg
738,ld-SET-575472-575493-17,06-marking,0738_ld-SET-575472-575493-17_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0738_ld-SET-575472-575493-17_06-marking.jpg
738,ld-SET-575472-575493-17,07-guide,0738_ld-SET-575472-575493-17_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0738_ld-SET-575472-575493-17_07-guide.jpg
738,ld-SET-575472-575493-17,08-supplier,0738_ld-SET-575472-575493-17_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0738_ld-SET-575472-575493-17_08-supplier.jpg
739,ld-M1408018-573432,01-slide,0739_ld-M1408018-573432_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0739_ld-M1408018-573432_01-slide.jpg
739,ld-M1408018-573432,02-benefits,0739_ld-M1408018-573432_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0739_ld-M1408018-573432_02-benefits.jpg
739,ld-M1408018-573432,03-tech,0739_ld-M1408018-573432_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0739_ld-M1408018-573432_03-tech.jpg
739,ld-M1408018-573432,04-conditions,0739_ld-M1408018-573432_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0739_ld-M1408018-573432_04-conditions.jpg
739,ld-M1408018-573432,05-specs,0739_ld-M1408018-573432_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0739_ld-M1408018-573432_05-specs.jpg
739,ld-M1408018-573432,06-marking,0739_ld-M1408018-573432_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0739_ld-M1408018-573432_06-marking.jpg
739,ld-M1408018-573432,07-guide,0739_ld-M1408018-573432_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0739_ld-M1408018-573432_07-guide.jpg
739,ld-M1408018-573432,08-supplier,0739_ld-M1408018-573432_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0739_ld-M1408018-573432_08-supplier.jpg
740,ld-SET-586689-586678-02,01-slide,0740_ld-SET-586689-586678-02_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0740_ld-SET-586689-586678-02_01-slide.jpg
740,ld-SET-586689-586678-02,02-benefits,0740_ld-SET-586689-586678-02_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0740_ld-SET-586689-586678-02_02-benefits.jpg
740,ld-SET-586689-586678-02,03-tech,0740_ld-SET-586689-586678-02_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0740_ld-SET-586689-586678-02_03-tech.jpg
740,ld-SET-586689-586678-02,04-conditions,0740_ld-SET-586689-586678-02_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0740_ld-SET-586689-586678-02_04-conditions.jpg
740,ld-SET-586689-586678-02,05-specs,0740_ld-SET-586689-586678-02_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0740_ld-SET-586689-586678-02_05-specs.jpg
740,ld-SET-586689-586678-02,06-marking,0740_ld-SET-586689-586678-02_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0740_ld-SET-586689-586678-02_06-marking.jpg
740,ld-SET-586689-586678-02,07-guide,0740_ld-SET-586689-586678-02_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0740_ld-SET-586689-586678-02_07-guide.jpg
740,ld-SET-586689-586678-02,08-supplier,0740_ld-SET-586689-586678-02_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0740_ld-SET-586689-586678-02_08-supplier.jpg
741,ld-M1309015-572894,01-slide,0741_ld-M1309015-572894_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0741_ld-M1309015-572894_01-slide.jpg
741,ld-M1309015-572894,02-benefits,0741_ld-M1309015-572894_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0741_ld-M1309015-572894_02-benefits.jpg
741,ld-M1309015-572894,03-tech,0741_ld-M1309015-572894_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0741_ld-M1309015-572894_03-tech.jpg
741,ld-M1309015-572894,04-conditions,0741_ld-M1309015-572894_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0741_ld-M1309015-572894_04-conditions.jpg
741,ld-M1309015-572894,05-specs,0741_ld-M1309015-572894_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0741_ld-M1309015-572894_05-specs.jpg
